,inputs,energy
2052,"[0.6000000238418579, 1.4000000953674316, 1.616084337234497]",0.366096
2053,"[0.6000000238418579, 1.399999976158142, 1.523154616355896]",0.374476
2054,"[0.6000000238418579, 1.3999998569488525, 1.4628736972808838]",0.380657
2055,"[0.6000000238418579, 1.5, 2.0999999046325684]",0.324594
2056,"[0.6000000238418579, 1.500000238418579, 2.0934793949127197]",0.324953
2057,"[0.6000000238418579, 1.5, 2.07399320602417]",0.325924
2058,"[0.6000000238418579, 1.4999998807907104, 2.0417752265930176]",0.327508
2059,"[0.6000000238418579, 1.4999998807907104, 1.9972182512283325]",0.329777
2060,"[0.6000000238418579, 1.5, 1.940880537033081]",0.332779
2061,"[0.6000000238418579, 1.4999998807907104, 1.8734992742538452]",0.33664
2062,"[0.6000000238418579, 1.5, 1.7960056066513062]",0.341431
2063,"[0.6000000238418579, 1.500000238418579, 1.7095518112182617]",0.347321
2064,"[0.6000000238418579, 1.5, 1.6155494451522827]",0.354714
2065,"[0.6000000238418579, 1.4999998807907104, 1.5588456392288208]",0.359799
2066,"[0.6000000238418579, 1.5000001192092896, 1.5000001192092896]",0.365608
2067,"[0.6000000238418579, 1.5999999046325684, 2.200000047683716]",0.310913
2068,"[0.6000000238418579, 1.5999995470046997, 2.1933603286743164]",0.311254
2069,"[0.6000000238418579, 1.5999997854232788, 2.1735246181488037]",0.312147
2070,"[0.6000000238418579, 1.6000003814697266, 2.1407406330108643]",0.313569
2071,"[0.6000000238418579, 1.5999997854232788, 2.0954246520996094]",0.315654
2072,"[0.6000000238418579, 1.5999997854232788, 2.0381734371185303]",0.318405
2073,"[0.6000000238418579, 1.600000262260437, 1.9697718620300293]",0.321917
2074,"[0.6000000238418579, 1.5999996662139893, 1.8912105560302734]",0.326216
2075,"[0.6000000238418579, 1.5999996662139893, 1.8037192821502686]",0.331493
2076,"[0.6000000238418579, 1.600000023841858, 1.7088007926940918]",0.337898
2077,"[0.6000000238418579, 1.5999997854232788, 1.6552942991256714]",0.34188
2078,"[0.6000000238418579, 1.5999996662139893, 1.5999996662139893]",0.346339
2079,"[0.6000000238418579, 1.7000000476837158, 2.299999952316284]",0.29943
2080,"[0.6000000238418579, 1.6999996900558472, 2.29325270652771]",0.299737
2081,"[0.6000000238418579, 1.699999451637268, 2.273097276687622]",0.300567
2082,"[0.6000000238418579, 1.6999999284744263, 2.2397971153259277]",0.301857
2083,"[0.6000000238418579, 1.700000286102295, 2.1937942504882812]",0.303746
2084,"[0.6000000238418579, 1.700000524520874, 2.1357171535491943]",0.306236
2085,"[0.6000000238418579, 1.6999998092651367, 2.0663976669311523]",0.30939
2086,"[0.6000000238418579, 1.699999451637268, 1.986886739730835]",0.313291
2087,"[0.6000000238418579, 1.6999998092651367, 1.8984841108322144]",0.318001
2088,"[0.6000000238418579, 1.7000000476837158, 1.8027756214141846]",0.32366
2089,"[0.6000000238418579, 1.6999995708465576, 1.7521412372589111]",0.326914
2090,"[0.6000000238418579, 1.6999999284744263, 1.6999999284744263]",0.330578
2091,"[0.6000000238418579, 1.7999999523162842, 2.3999998569488525]",0.289741
2092,"[0.6000000238418579, 1.8000001907348633, 2.3931539058685303]",0.289993
2093,"[0.6000000238418579, 1.8000001907348633, 2.372706651687622]",0.290763
2094,"[0.6000000238418579, 1.8000001907348633, 2.3389346599578857]",0.291934
2095,"[0.6000000238418579, 1.8000001907348633, 2.2923038005828857]",0.293618
2096,"[0.6000000238418579, 1.8000001907348633, 2.233477830886841]",0.295861
2097,"[0.6000000238418579, 1.8000001907348633, 2.1633310317993164]",0.298694
2098,"[0.6000000238418579, 1.8000001907348633, 2.082969903945923]",0.302196
2099,"[0.6000000238418579, 1.8000001907348633, 1.9937604665756226]",0.306403
2100,"[0.6000000238418579, 1.7999999523162842, 1.8973665237426758]",0.311421
2101,"[0.6000000238418579, 1.8000000715255737, 1.8000000715255737]",0.317092
2102,"[0.6000000238418579, 1.9000000953674316, 2.5]",0.281436
2103,"[0.6000000238418579, 1.9000003337860107, 2.493062973022461]",0.281687
2104,"[0.6000000238418579, 1.899999976158142, 2.4723470211029053]",0.282377
2105,"[0.6000000238418579, 1.899999737739563, 2.4381420612335205]",0.283423
2106,"[0.6000000238418579, 1.8999992609024048, 2.390936851501465]",0.284933
2107,"[0.6000000238418579, 1.8999993801116943, 2.3314270973205566]",0.286968
2108,"[0.6000000238418579, 1.899999737739563, 2.260530710220337]",0.289494
2109,"[0.6000000238418579, 1.8999998569488525, 2.1794047355651855]",0.292609
2110,"[0.6000000238418579, 1.9000003337860107, 2.0894782543182373]",0.296348
2111,"[0.6000000238418579, 1.899999976158142, 1.9924858808517456]",0.300796
2112,"[0.6000000238418579, 1.8999996185302734, 1.8999996185302734]",0.305514
2113,"[0.6000000238418579, 2.0, 2.5999999046325684]",0.274325
2114,"[0.6000000238418579, 2.000000238418579, 2.5929789543151855]",0.274566
2115,"[0.6000000238418579, 1.9999996423721313, 2.572014808654785]",0.275165
2116,"[0.6000000238418579, 2.000000238418579, 2.537412405014038]",0.276098
2117,"[0.6000000238418579, 2.0, 2.489680051803589]",0.277467
2118,"[0.6000000238418579, 1.9999998807907104, 2.4295451641082764]",0.279253
2119,"[0.6000000238418579, 2.0, 2.3579652309417725]",0.281532
2120,"[0.6000000238418579, 1.9999996423721313, 2.2761473655700684]",0.284304
2121,"[0.6000000238418579, 2.000000476837158, 2.185579299926758]",0.287623
2122,"[0.6000000238418579, 2.0, 2.0880613327026367]",0.291549
2123,"[0.6000000238418579, 2.0, 2.0]",0.295472
2124,"[0.6000000238418579, 2.1500000953674316, 2.75]",0.265459
2125,"[0.6000000238418579, 2.1500003337860107, 2.7428643703460693]",0.265633
2126,"[0.6000000238418579, 2.1499998569488525, 2.7215631008148193]",0.266155
2127,"[0.6000000238418579, 2.15000057220459, 2.6864190101623535]",0.266959
2128,"[0.6000000238418579, 2.1500000953674316, 2.637971878051758]",0.268095
2129,"[0.6000000238418579, 2.1500000953674316, 2.5769927501678467]",0.2696
2130,"[0.6000000238418579, 2.1500003337860107, 2.5044960975646973]",0.271511
2131,"[0.6000000238418579, 2.1499998569488525, 2.421757936477661]",0.273829
2132,"[0.6000000238418579, 2.1500003337860107, 2.3303465843200684]",0.276609
2133,"[0.6000000238418579, 2.1500000953674316, 2.232151508331299]",0.279853
2134,"[0.6000000238418579, 2.1500000953674316, 2.1500000953674316]",0.282822
2135,"[0.6000000238418579, 2.299999952316284, 2.8999998569488525]",0.258339
2136,"[0.6000000238418579, 2.3000001907348633, 2.892761707305908]",0.258486
2137,"[0.6000000238418579, 2.299999952316284, 2.8711583614349365]",0.258906
2138,"[0.6000000238418579, 2.299999475479126, 2.8355295658111572]",0.259577
2139,"[0.6000000238418579, 2.3000001907348633, 2.7864463329315186]",0.260541
2140,"[0.6000000238418579, 2.3000001907348633, 2.724719285964966]",0.261782
2141,"[0.6000000238418579, 2.299999713897705, 2.651414394378662]",0.263365
2142,"[0.6000000238418579, 2.299999713897705, 2.567873477935791]",0.265296
2143,"[0.6000000238418579, 2.3000001907348633, 2.475736379623413]",0.2676
2144,"[0.6000000238418579, 2.299999952316284, 2.3769729137420654]",0.270279
2145,"[0.6000000238418579, 2.3000001907348633, 2.3000001907348633]",0.272555
2146,"[0.6000000238418579, 2.450000047683716, 3.049999952316284]",0.252584
2147,"[0.6000000238418579, 2.450000047683716, 3.0426690578460693]",0.252726
2148,"[0.6000000238418579, 2.450000047683716, 3.020793914794922]",0.253063
2149,"[0.6000000238418579, 2.4499998092651367, 2.9847300052642822]",0.253617
2150,"[0.6000000238418579, 2.450000524520874, 2.9350762367248535]",0.254409
2151,"[0.6000000238418579, 2.450000286102295, 2.872681140899658]",0.25545
2152,"[0.6000000238418579, 2.4499998092651367, 2.7986602783203125]",0.256751
2153,"[0.6000000238418579, 2.450000047683716, 2.7144131660461426]",0.25835
2154,"[0.6000000238418579, 2.450000047683716, 2.62164568901062]",0.260265
2155,"[0.6000000238418579, 2.450000047683716, 2.522399663925171]",0.262461
2156,"[0.6000000238418579, 2.4499995708465576, 2.4499995708465576]",0.264206
2157,"[0.6000000238418579, 2.5999999046325684, 3.192584991455078]",0.248072
2158,"[0.6000000238418579, 2.6000001430511475, 3.170464038848877]",0.248351
2159,"[0.6000000238418579, 2.6000001430511475, 3.1340067386627197]",0.248798
2160,"[0.6000000238418579, 2.6000006198883057, 3.083838701248169]",0.249445
2161,"[0.6000000238418579, 2.6000006198883057, 3.0208444595336914]",0.250318
2162,"[0.6000000238418579, 2.6000001430511475, 2.946183919906616]",0.251381
2163,"[0.6000000238418579, 2.6000001430511475, 2.861311435699463]",0.252702
2164,"[0.6000000238418579, 2.5999996662139893, 2.7679922580718994]",0.254276
2165,"[0.6000000238418579, 2.5999999046325684, 2.668332815170288]",0.256085
2166,"[0.6000000238418579, 2.799999952316284, 3.3999998569488525]",0.243179
2167,"[0.6000000238418579, 2.8000001907348633, 3.3924851417541504]",0.243257
2168,"[0.6000000238418579, 2.799999713897705, 3.3700687885284424]",0.243468
2169,"[0.6000000238418579, 2.799999952316284, 3.3331432342529297]",0.243815
2170,"[0.6000000238418579, 2.799999713897705, 3.282362937927246]",0.244305
2171,"[0.6000000238418579, 2.799999475479126, 3.218658447265625]",0.244962
2172,"[0.6000000238418579, 2.799999952316284, 3.143246650695801]",0.245781
2173,"[0.6000000238418579, 2.799999475479126, 3.0576436519622803]",0.246787
2174,"[0.6000000238418579, 2.8000001907348633, 2.9636902809143066]",0.247979
2175,"[0.6000000238418579, 2.799999952316284, 2.8635642528533936]",0.249368
2176,"[0.6000000238418579, 2.799999713897705, 2.799999713897705]",0.250311
2177,"[0.6000000238418579, 3.0, 3.5999999046325684]",0.239607
2178,"[0.6000000238418579, 2.999999761581421, 3.592395544052124]",0.239665
2179,"[0.6000000238418579, 3.0, 3.569718837738037]",0.239833
2180,"[0.6000000238418579, 3.0, 3.532377243041992]",0.240089
2181,"[0.6000000238418579, 3.0, 3.4810571670532227]",0.240463
2182,"[0.6000000238418579, 2.999999761581421, 3.4167284965515137]",0.24097
2183,"[0.6000000238418579, 3.0, 3.34065842628479]",0.241577
2184,"[0.6000000238418579, 3.0, 3.2544236183166504]",0.242333
2185,"[0.6000000238418579, 2.999999761581421, 3.159925937652588]",0.243239
2186,"[0.6000000238418579, 3.0, 3.0594117641448975]",0.244293
2187,"[0.6000000238418579, 2.999999761581421, 2.999999761581421]",0.244961
2188,"[0.6000000238418579, 3.200000047683716, 3.799999952316284]",0.236973
2189,"[0.6000000238418579, 3.200000286102295, 3.792316436767578]",0.237011
2190,"[0.6000000238418579, 3.1999993324279785, 3.769404888153076]",0.237132
2191,"[0.6000000238418579, 3.1999998092651367, 3.7316932678222656]",0.237342
2192,"[0.6000000238418579, 3.1999995708465576, 3.6798925399780273]",0.237612
2193,"[0.6000000238418579, 3.1999995708465576, 3.6150107383728027]",0.23799
2194,"[0.6000000238418579, 3.1999995708465576, 3.538361072540283]",0.238453
2195,"[0.6000000238418579, 3.1999993324279785, 3.4515724182128906]",0.239022
2196,"[0.6000000238418579, 3.200000286102295, 3.356606960296631]",0.239704
2197,"[0.6000000238418579, 3.200000047683716, 3.2557642459869385]",0.240495
2198,"[0.6000000238418579, 3.1999995708465576, 3.1999995708465576]",0.24096
2199,"[0.6000000238418579, 3.3999996185302734, 3.992244005203247]",0.235072
2200,"[0.6000000238418579, 3.3999998569488525, 3.9691240787506104]",0.235166
2201,"[0.6000000238418579, 3.3999998569488525, 3.9310789108276367]",0.235328
2202,"[0.6000000238418579, 3.3999998569488525, 3.87884783744812]",0.235529
2203,"[0.6000000238418579, 3.3999998569488525, 3.8134725093841553]",0.235796
2204,"[0.6000000238418579, 3.3999996185302734, 3.7363078594207764]",0.236151
2205,"[0.6000000238418579, 3.3999998569488525, 3.6490328311920166]",0.236566
2206,"[0.6000000238418579, 3.3999996185302734, 3.5536577701568604]",0.237082
2207,"[0.6000000238418579, 3.4000000953674316, 3.452535390853882]",0.237662
2208,"[0.6000000238418579, 3.700000047683716, 4.300000190734863]",0.233091
2209,"[0.6000000238418579, 3.700000286102295, 4.292150020599365]",0.233123
2210,"[0.6000000238418579, 3.700000524520874, 4.268751621246338]",0.233187
2211,"[0.6000000238418579, 3.700000047683716, 4.230266094207764]",0.233288
2212,"[0.6000000238418579, 3.6999995708465576, 4.177467346191406]",0.233421
2213,"[0.6000000238418579, 3.6999995708465576, 4.111443996429443]",0.233593
2214,"[0.6000000238418579, 3.700000047683716, 4.033608913421631]",0.233824
2215,"[0.6000000238418579, 3.700000286102295, 3.9457030296325684]",0.234088
2216,"[0.6000000238418579, 3.700000286102295, 3.8498051166534424]",0.234391
2217,"[0.6000000238418579, 3.700000047683716, 3.748332977294922]",0.234759
2218,"[0.6000000238418579, 3.700000286102295, 3.700000286102295]",0.234934
2219,"[0.6000000238418579, 4.0, 4.600000381469727]",0.231956
2220,"[0.6000000238418579, 4.0, 4.592067241668701]",0.231974
2221,"[0.6000000238418579, 4.0, 4.568426609039307]",0.23202
2222,"[0.6000000238418579, 4.000000476837158, 4.529561519622803]",0.232083
2223,"[0.6000000238418579, 4.0, 4.476272106170654]",0.232164
2224,"[0.6000000238418579, 4.0, 4.409691333770752]",0.232264
2225,"[0.6000000238418579, 4.000000476837158, 4.331281661987305]",0.2324
2226,"[0.6000000238418579, 3.999999761581421, 4.24284029006958]",0.232567
2227,"[0.6000000238418579, 3.999999761581421, 4.146505832672119]",0.232752
2228,"[0.6000000238418579, 4.0, 4.044749736785889]",0.232968
2229,"[0.6000000238418579, 3.999999761581421, 3.999999761581421]",0.233076
2230,"[0.6000000238418579, 4.299999713897705, 4.900000095367432]",0.231313
2231,"[0.6000000238418579, 4.299999713897705, 4.891994476318359]",0.231326
2232,"[0.6000000238418579, 4.300000190734863, 4.868143081665039]",0.23134
2233,"[0.6000000238418579, 4.300000190734863, 4.828943252563477]",0.231369
2234,"[0.6000000238418579, 4.300000190734863, 4.775227069854736]",0.231418
2235,"[0.6000000238418579, 4.300000190734863, 4.7081618309021]",0.231476
2236,"[0.6000000238418579, 4.299999713897705, 4.629254341125488]",0.231558
2237,"[0.6000000238418579, 4.300000190734863, 4.540355205535889]",0.231654
2238,"[0.6000000238418579, 4.299999713897705, 4.443649768829346]",0.231771
2239,"[0.6000000238418579, 4.300000190734863, 4.341659069061279]",0.231903
2240,"[0.6000000238418579, 4.300000190734863, 4.300000190734863]",0.231959
2241,"[0.6000000238418579, 4.599999904632568, 5.200000286102295]",0.230932
2242,"[0.6000000238418579, 4.599999904632568, 5.191930294036865]",0.23094
2243,"[0.6000000238418579, 4.59999942779541, 5.167891502380371]",0.230929
2244,"[0.6000000238418579, 4.600000381469727, 5.1283979415893555]",0.230985
2245,"[0.6000000238418579, 4.59999942779541, 5.074304103851318]",0.230998
2246,"[0.6000000238418579, 4.59999942779541, 5.0068135261535645]",0.231032
2247,"[0.6000000238418579, 4.599999904632568, 4.927474021911621]",0.231075
2248,"[0.6000000238418579, 4.599999904632568, 4.838176727294922]",0.23113
2249,"[0.6000000238418579, 4.600000381469727, 4.741154193878174]",0.231191
2250,"[0.6000000238418579, 4.599999904632568, 4.638965606689453]",0.231274
2251,"[0.6000000238418579, 4.600000381469727, 4.600000381469727]",0.231304
2252,"[0.6000000238418579, 5.0, 5.600000381469727]",0.230688
2253,"[0.6000000238418579, 5.0, 5.591856002807617]",0.230692
2254,"[0.6000000238418579, 5.0, 5.567599296569824]",0.230695
2255,"[0.6000000238418579, 5.0, 5.527761936187744]",0.2307
2256,"[0.6000000238418579, 4.999999523162842, 5.473231792449951]",0.230718
2257,"[0.6000000238418579, 4.999999523162842, 5.40524959564209]",0.230725
2258,"[0.6000000238418579, 5.0, 5.32541036605835]",0.230742
2259,"[0.6000000238418579, 5.0, 5.235658645629883]",0.230776
2260,"[0.6000000238418579, 5.0, 5.138277053833008]",0.230813
2261,"[0.6000000238418579, 5.0, 5.035871505737305]",0.230835
2262,"[0.6000000238418579, 5.0, 5.0]",0.230846
2263,"[0.6000000238418579, 5.5, 6.100000381469727]",0.230595
2264,"[0.6000000238418579, 5.5, 6.091776371002197]",0.230593
2265,"[0.6000000238418579, 5.499999523162842, 6.067286968231201]",0.230591
2266,"[0.6000000238418579, 5.5, 6.02708625793457]",0.230588
2267,"[0.6000000238418579, 5.499999523162842, 5.972093105316162]",0.230593
2268,"[0.6000000238418579, 5.499999523162842, 5.903591632843018]",0.23061
2269,"[0.6000000238418579, 5.500000476837158, 5.823229789733887]",0.230614
2270,"[0.6000000238418579, 5.5, 5.733003616333008]",0.230619
2271,"[0.6000000238418579, 5.5, 5.635253429412842]",0.230634
2272,"[0.6000000238418579, 5.5, 5.532630443572998]",0.230619
2273,"[0.6000000238418579, 5.5, 5.5]",0.230619
2274,"[0.699999988079071, 0.6999996304512024, 1.3946722745895386]",0.541558
2275,"[0.699999988079071, 0.7000000476837158, 1.3787310123443604]",0.542936
2276,"[0.699999988079071, 0.7000001668930054, 1.3522963523864746]",0.545341
2277,"[0.699999988079071, 0.6999997496604919, 1.3155694007873535]",0.54956
2278,"[0.699999988079071, 0.6999996900558472, 1.2688305377960205]",0.554962
2279,"[0.699999988079071, 0.7000001668930054, 1.2124356031417847]",0.56268
2280,"[0.699999988079071, 0.7000001072883606, 1.146812915802002]",0.573855
2281,"[0.699999988079071, 0.6999996304512024, 1.0724622011184692]",0.590274
2282,"[0.699999988079071, 0.699999988079071, 0.9899494647979736]",0.614907
2283,"[0.699999988079071, 0.6999997496604919, 0.9036956429481506]",0.650684
2284,"[0.699999988079071, 0.6999995708465576, 0.8082903027534485]",0.700813
2285,"[0.699999988079071, 0.7000001668930054, 0.7000001668930054]",0.79414
2286,"[0.699999988079071, 0.7999999523162842, 1.5]",0.430996
2287,"[0.699999988079071, 0.7999998331069946, 1.4943172931671143]",0.431471
2288,"[0.699999988079071, 0.7999998331069946, 1.47731351852417]",0.432805
2289,"[0.699999988079071, 0.7999997138977051, 1.4491195678710938]",0.435086
2290,"[0.699999988079071, 0.8000003099441528, 1.409954309463501]",0.438511
2291,"[0.699999988079071, 0.8000003099441528, 1.3601185083389282]",0.443425
2292,"[0.699999988079071, 0.7999997138977051, 1.2999998331069946]",0.450358
2293,"[0.699999988079071, 0.7999998331069946, 1.230065941810608]",0.460202
2294,"[0.699999988079071, 0.7999998927116394, 1.1508634090423584]",0.474313
2295,"[0.699999988079071, 0.800000011920929, 1.0630146265029907]",0.49517
2296,"[0.699999988079071, 0.7999997138977051, 0.9831916093826294]",0.520798
2297,"[0.699999988079071, 0.7999998331069946, 0.8962887525558472]",0.558398
2298,"[0.699999988079071, 0.8000002503395081, 0.8000002503395081]",0.616088
2299,"[0.699999988079071, 0.8999999761581421, 1.600000023841858]",0.354061
2300,"[0.699999988079071, 0.8999999761581421, 1.5940067768096924]",0.35453
2301,"[0.699999988079071, 0.8999996185302734, 1.5760747194290161]",0.355826
2302,"[0.699999988079071, 0.9000000953674316, 1.5463480949401855]",0.358022
2303,"[0.699999988079071, 0.9000000953674316, 1.505063533782959]",0.361276
2304,"[0.699999988079071, 0.9000000953674316, 1.4525538682937622]",0.365821
2305,"[0.699999988079071, 0.9000000953674316, 1.3892444372177124]",0.372083
2306,"[0.699999988079071, 0.8999996185302734, 1.3156535625457764]",0.380754
2307,"[0.699999988079071, 0.8999999761581421, 1.2323944568634033]",0.392942
2308,"[0.699999988079071, 0.8999999761581421, 1.140175461769104]",0.410557
2309,"[0.699999988079071, 0.8999997973442078, 1.0661453008651733]",0.429104
2310,"[0.699999988079071, 0.8999999165534973, 0.9865767359733582]",0.455045
2311,"[0.699999988079071, 0.8999997973442078, 0.8999997973442078]",0.493273
2312,"[0.699999988079071, 1.0, 1.7000000476837158]",0.298541
2313,"[0.699999988079071, 1.0000001192092896, 1.6937329769134521]",0.299012
2314,"[0.699999988079071, 1.000000238418579, 1.6749838590621948]",0.300248
2315,"[0.699999988079071, 0.9999995827674866, 1.6439082622528076]",0.302412
2316,"[0.699999988079071, 0.9999999403953552, 1.6007691621780396]",0.305518
2317,"[0.699999988079071, 0.9999999403953552, 1.545931100845337]",0.309832
2318,"[0.699999988079071, 0.9999995827674866, 1.4798645973205566]",0.315644
2319,"[0.699999988079071, 1.000000238418579, 1.4031494855880737]",0.323476
2320,"[0.699999988079071, 1.000000238418579, 1.316475510597229]",0.3342
2321,"[0.699999988079071, 1.0, 1.2206555604934692]",0.349226
2322,"[0.699999988079071, 0.9999998807907104, 1.1518099308013916]",0.362889
2323,"[0.699999988079071, 1.0000001192092896, 1.0785796642303467]",0.381026
2324,"[0.699999988079071, 1.000000238418579, 1.000000238418579]",0.406123
2325,"[0.699999988079071, 1.100000023841858, 1.8000000715255737]",0.257327
2326,"[0.699999988079071, 1.1000005006790161, 1.7934898138046265]",0.257769
2327,"[0.699999988079071, 1.100000023841858, 1.7740143537521362]",0.259001
2328,"[0.699999988079071, 1.100000023841858, 1.7417460680007935]",0.261095
2329,"[0.699999988079071, 1.0999999046325684, 1.6969703435897827]",0.264096
2330,"[0.699999988079071, 1.0999997854232788, 1.6400890350341797]",0.268207
2331,"[0.699999988079071, 1.100000023841858, 1.57162344455719]",0.273666
2332,"[0.699999988079071, 1.100000023841858, 1.49221670627594]",0.280839
2333,"[0.699999988079071, 1.1000005006790161, 1.4026472568511963]",0.290405
2334,"[0.699999988079071, 1.100000023841858, 1.3038405179977417]",0.303395
2335,"[0.699999988079071, 1.0999996662139893, 1.2062335014343262]",0.319859
2336,"[0.699999988079071, 1.100000262260437, 1.100000262260437]",0.343878
2337,"[0.699999988079071, 1.1999999284744263, 1.899999976158142]",0.225966
2338,"[0.699999988079071, 1.1999996900558472, 1.8932713270187378]",0.22638
2339,"[0.699999988079071, 1.1999998092651367, 1.8731478452682495]",0.227586
2340,"[0.699999988079071, 1.1999995708465576, 1.8398154973983765]",0.229581
2341,"[0.699999988079071, 1.1999996900558472, 1.7935867309570312]",0.232432
2342,"[0.699999988079071, 1.1999996900558472, 1.7349011898040771]",0.236345
2343,"[0.699999988079071, 1.1999995708465576, 1.664331316947937]",0.241475
2344,"[0.699999988079071, 1.1999998092651367, 1.5825906991958618]",0.24809
2345,"[0.699999988079071, 1.1999996900558472, 1.4905463457107544]",0.256736
2346,"[0.699999988079071, 1.2000000476837158, 1.3892444372177124]",0.268115
2347,"[0.699999988079071, 1.1999999284744263, 1.2980754375457764]",0.280792
2348,"[0.699999988079071, 1.1999999284744263, 1.1999999284744263]",0.297982
2349,"[0.699999988079071, 1.2999999523162842, 2.0]",0.201512
2350,"[0.699999988079071, 1.2999999523162842, 1.9930754899978638]",0.201929
2351,"[0.699999988079071, 1.299999475479126, 1.972368836402893]",0.203099
2352,"[0.699999988079071, 1.3000000715255737, 1.9380831718444824]",0.204979
2353,"[0.699999988079071, 1.3000001907348633, 1.89055597782135]",0.20772
2354,"[0.699999988079071, 1.3000003099441528, 1.8302662372589111]",0.211364
2355,"[0.699999988079071, 1.3000000715255737, 1.7578396797180176]",0.216162
2356,"[0.699999988079071, 1.2999995946884155, 1.6740596294403076]",0.222268
2357,"[0.699999988079071, 1.2999999523162842, 1.5798860788345337]",0.230087
2358,"[0.699999988079071, 1.2999999523162842, 1.4764822721481323]",0.240085
2359,"[0.699999988079071, 1.299999713897705, 1.3910424709320068]",0.249981
2360,"[0.699999988079071, 1.299999475479126, 1.299999475479126]",0.262982
2361,"[0.699999988079071, 1.399999976158142, 2.0999999046325684]",0.182075
2362,"[0.699999988079071, 1.4000000953674316, 2.092898368835449]",0.182459
2363,"[0.699999988079071, 1.4000002145767212, 2.0716655254364014]",0.183565
2364,"[0.699999988079071, 1.4000003337860107, 2.0365195274353027]",0.185328
2365,"[0.699999988079071, 1.399999976158142, 1.9878246784210205]",0.187891
2366,"[0.699999988079071, 1.399999976158142, 1.926100730895996]",0.191373
2367,"[0.699999988079071, 1.4000003337860107, 1.852026104927063]",0.195837
2368,"[0.699999988079071, 1.4000002145767212, 1.7664541006088257]",0.201431
2369,"[0.699999988079071, 1.4000000953674316, 1.6704341173171997]",0.20848
2370,"[0.699999988079071, 1.399999976158142, 1.5652475357055664]",0.217327
2371,"[0.699999988079071, 1.3999996185302734, 1.4849238395690918]",0.225143
2372,"[0.699999988079071, 1.3999998569488525, 1.3999998569488525]",0.234766
2373,"[0.699999988079071, 1.5, 2.200000047683716]",0.166314
2374,"[0.699999988079071, 1.500000238418579, 2.192737579345703]",0.166678
2375,"[0.699999988079071, 1.5, 2.1710262298583984]",0.1677
2376,"[0.699999988079071, 1.4999998807907104, 2.1351001262664795]",0.169341
2377,"[0.699999988079071, 1.4999998807907104, 2.0853521823883057]",0.17177
2378,"[0.699999988079071, 1.5, 2.022338628768921]",0.174978
2379,"[0.699999988079071, 1.5, 1.9467922449111938]",0.179053
2380,"[0.699999988079071, 1.5, 1.8596348762512207]",0.18422
2381,"[0.699999988079071, 1.500000238418579, 1.7620049715042114]",0.190579
2382,"[0.699999988079071, 1.5, 1.6552945375442505]",0.198431
2383,"[0.699999988079071, 1.5000003576278687, 1.579557180404663]",0.204761
2384,"[0.699999988079071, 1.4999998807907104, 1.4999998807907104]",0.212369
2385,"[0.699999988079071, 1.600000023841858, 2.299999952316284]",0.153365
2386,"[0.699999988079071, 1.5999995470046997, 2.2925896644592285]",0.153712
2387,"[0.699999988079071, 1.5999996662139893, 2.2704427242279053]",0.15465
2388,"[0.699999988079071, 1.600000262260437, 2.2338078022003174]",0.156154
2389,"[0.699999988079071, 1.5999997854232788, 2.183103084564209]",0.158352
2390,"[0.699999988079071, 1.5999997854232788, 2.118925094604492]",0.161308
2391,"[0.699999988079071, 1.600000262260437, 2.042057991027832]",0.165077
2392,"[0.699999988079071, 1.5999996662139893, 1.953490138053894]",0.169755
2393,"[0.699999988079071, 1.5999996662139893, 1.8544461727142334]",0.17547
2394,"[0.699999988079071, 1.600000023841858, 1.7464250326156616]",0.182501
2395,"[0.699999988079071, 1.600000262260437, 1.6748136281967163]",0.187695
2396,"[0.699999988079071, 1.5999995470046997, 1.5999995470046997]",0.19377
2397,"[0.699999988079071, 1.6999999284744263, 2.3999998569488525]",0.142578
2398,"[0.699999988079071, 1.6999998092651367, 2.3924551010131836]",0.142859
2399,"[0.699999988079071, 1.699999451637268, 2.369908332824707]",0.143751
2400,"[0.699999988079071, 1.6999998092651367, 2.332624912261963]",0.145135
2401,"[0.699999988079071, 1.7000004053115845, 2.2810497283935547]",0.147116
2402,"[0.699999988079071, 1.7000004053115845, 2.2158148288726807]",0.149796
2403,"[0.699999988079071, 1.6999998092651367, 2.137755870819092]",0.15321
2404,"[0.699999988079071, 1.699999451637268, 2.047927141189575]",0.157456
2405,"[0.699999988079071, 1.6999998092651367, 1.9476349353790283]",0.162604
2406,"[0.699999988079071, 1.7000000476837158, 1.838477611541748]",0.168864
2407,"[0.699999988079071, 1.7000004053115845, 1.7705934047698975]",0.173146
2408,"[0.699999988079071, 1.699999451637268, 1.699999451637268]",0.178066
2409,"[0.699999988079071, 1.8000000715255737, 2.5]",0.133439
2410,"[0.699999988079071, 1.8000000715255737, 2.4923312664031982]",0.133706
2411,"[0.699999988079071, 1.8000000715255737, 2.4694180488586426]",0.134538
2412,"[0.699999988079071, 1.8000001907348633, 2.43153977394104]",0.135791
2413,"[0.699999988079071, 1.8000001907348633, 2.3791663646698]",0.137585
2414,"[0.699999988079071, 1.8000001907348633, 2.3129689693450928]",0.140003
2415,"[0.699999988079071, 1.8000001907348633, 2.2338309288024902]",0.143081
2416,"[0.699999988079071, 1.8000001907348633, 2.1428699493408203]",0.146891
2417,"[0.699999988079071, 1.8000001907348633, 2.041468620300293]",0.15152
2418,"[0.699999988079071, 1.7999999523162842, 1.9313207864761353]",0.1571
