,inputs,energy
1597,"[0.8927383422851562, 0.49658530950546265, 0.2566303610801697]",0.443425
1598,"[0.846153974533081, 0.49658530950546265, 0.2725318372249603]",0.450358
1599,"[0.7915152907371521, 0.49658530950546265, 0.29227331280708313]",0.460202
1600,"[0.7289474606513977, 0.49658530950546265, 0.31636351346969604]",0.474313
1601,"[0.6585045456886292, 0.49658530950546265, 0.345412939786911]",0.49517
1602,"[0.5933055281639099, 0.49658530950546265, 0.3741151690483093]",0.520798
1603,"[0.5206658840179443, 0.49658530950546265, 0.4080813527107239]",0.558398
1604,"[0.43749985098838806, 0.49658530950546265, 0.44932883977890015]",0.616088
1605,"[1.0, 0.49658530950546265, 0.2018965184688568]",0.354061
1606,"[0.9951821565628052, 0.49658530950546265, 0.20311015844345093]",0.35453
1607,"[0.9807422757148743, 0.49658530950546265, 0.2067852020263672]",0.355826
1608,"[0.9567205905914307, 0.49658530950546265, 0.21302449703216553]",0.358022
1609,"[0.8801801204681396, 0.49658530950546265, 0.2339719831943512]",0.365821
1610,"[0.7660207748413086, 0.49658530950546265, 0.2682989239692688]",0.380754
1611,"[0.6948124170303345, 0.49658530950546265, 0.2915935218334198]",0.392942
1612,"[0.6139405965805054, 0.49658530950546265, 0.3197629153728485]",0.410557
1613,"[0.5471421480178833, 0.49658530950546265, 0.3443332612514496]",0.429104
1614,"[0.388888955116272, 0.49658530950546265, 0.4065697491168976]",0.493273
1615,"[1.0, 0.49658530950546265, 0.18268351256847382]",0.298541
1616,"[0.978930652141571, 0.49658530950546265, 0.18731120228767395]",0.300248
1617,"[0.9526231288909912, 0.49658530950546265, 0.19322340190410614]",0.302412
1618,"[0.915837287902832, 0.49658530950546265, 0.2017412781715393]",0.305518
1619,"[0.8685949444770813, 0.49658530950546265, 0.21311335265636444]",0.309832
1620,"[0.74262934923172, 0.49658530950546265, 0.2458215355873108]",0.323476
1621,"[0.663626492023468, 0.49658530950546265, 0.268078476190567]",0.3342
1622,"[0.5734623074531555, 0.49658530950546265, 0.2950366735458374]",0.349226
1623,"[0.5064490437507629, 0.49658530950546265, 0.3160642087459564]",0.362889
1624,"[0.4326680898666382, 0.49658530950546265, 0.340078204870224]",0.381026
1625,"[0.34999990463256836, 0.49658530950546265, 0.36787936091423035]",0.406123
1626,"[1.0, 0.49658530950546265, 0.16529887914657593]",0.257327
1627,"[0.9943123459815979, 0.49658530950546265, 0.16637852787971497]",0.257769
1628,"[0.9772536754608154, 0.49658530950546265, 0.1696505844593048]",0.259001
1629,"[0.9090607166290283, 0.49658530950546265, 0.18323782086372375]",0.264096
1630,"[0.7953559160232544, 0.49658530950546265, 0.2077077031135559]",0.273666
1631,"[0.7212236523628235, 0.49658530950546265, 0.2248736172914505]",0.280839
1632,"[0.6352366805076599, 0.49658530950546265, 0.2459450215101242]",0.290405
1633,"[0.43523910641670227, 0.49658530950546265, 0.29932254552841187]",0.319859
1634,"[0.31818172335624695, 0.49658530950546265, 0.3328709900379181]",0.343878
1635,"[0.9939246773719788, 0.49658530950546265, 0.15057840943336487]",0.22638
1636,"[0.975700318813324, 0.49658530950546265, 0.1536392718553543]",0.227586
1637,"[0.9453285336494446, 0.49658530950546265, 0.15884673595428467]",0.229581
1638,"[0.9028016328811646, 0.49658530950546265, 0.16636240482330322]",0.232432
1639,"[0.7810944318771362, 0.49658530950546265, 0.18931721150875092]",0.241475
1640,"[0.2916666865348816, 0.49658530950546265, 0.3011942505836487]",0.297982
1641,"[1.0, 0.49658530950546265, 0.1353352814912796]",0.201512
1642,"[0.9935649633407593, 0.49658530950546265, 0.13627566397190094]",0.201929
1643,"[0.9742599725723267, 0.49658530950546265, 0.13912689685821533]",0.203099
1644,"[0.8390167355537415, 0.49658530950546265, 0.160370871424675]",0.211364
1645,"[0.7679881453514099, 0.49658530950546265, 0.17241694033145905]",0.216162
1646,"[0.6837427020072937, 0.49658530950546265, 0.18748439848423004]",0.222268
1647,"[0.5859555006027222, 0.49658530950546265, 0.20599856972694397]",0.230087
1648,"[0.4740998148918152, 0.49658530950546265, 0.22843986749649048]",0.240085
1649,"[0.3774147629737854, 0.49658530950546265, 0.24881578981876373]",0.249981
1650,"[1.0, 0.49658530950546265, 0.12245643883943558]",0.182075
1651,"[0.9932307600975037, 0.49658530950546265, 0.12332916259765625]",0.182459
1652,"[0.8306434750556946, 0.49658530950546265, 0.14571528136730194]",0.191373
1653,"[0.7559288740158081, 0.49658530950546265, 0.15691891312599182]",0.195837
1654,"[0.667341411113739, 0.49658530950546265, 0.17093804478645325]",0.201431
1655,"[0.5645879507064819, 0.49658530950546265, 0.18816536664962769]",0.20848
1656,"[0.4472135901451111, 0.49658530950546265, 0.20903626084327698]",0.217327
1657,"[0.3535534739494324, 0.49658530950546265, 0.22651958465576172]",0.225143
1658,"[0.2500000298023224, 0.49658530950546265, 0.24659699201583862]",0.234766
1659,"[0.9716782569885254, 0.49658530950546265, 0.11406050622463226]",0.1677
1660,"[0.9362736344337463, 0.49658530950546265, 0.11823274940252304]",0.169341
1661,"[0.8866928815841675, 0.49658530950546265, 0.12426334619522095]",0.17177
1662,"[0.7448149919509888, 0.49658530950546265, 0.1427311897277832]",0.179053
1663,"[0.5451017618179321, 0.49658530950546265, 0.17170026898384094]",0.190579
1664,"[0.4228854477405548, 0.49658530950546265, 0.19103577733039856]",0.198431
1665,"[0.23333334922790527, 0.49658530950546265, 0.22313018143177032]",0.212369
1666,"[0.9926294088363647, 0.49658530950546265, 0.10100455582141876]",0.153712
1667,"[0.9705190658569336, 0.49658530950546265, 0.10326644778251648]",0.15465
1668,"[0.933670699596405, 0.49658530950546265, 0.10711976140737534]",0.156154
1669,"[0.8820797204971313, 0.49658530950546265, 0.11269129812717438]",0.158352
1670,"[0.8157249689102173, 0.49658530950546265, 0.12016072124242783]",0.161308
1671,"[0.6384633779525757, 0.49658530950546265, 0.1417783796787262]",0.169755
1672,"[0.21875005960464478, 0.49658530950546265, 0.20189660787582397]",0.19377
1673,"[0.992358386516571, 0.49658530950546265, 0.0914050042629242]",0.142859
1674,"[0.9694370627403259, 0.49658530950546265, 0.09348929673433304]",0.143751
1675,"[0.9312439560890198, 0.49658530950546265, 0.09704069048166275]",0.145135
1676,"[0.8777870535850525, 0.49658530950546265, 0.10217688977718353]",0.147116
1677,"[0.8090653419494629, 0.49658530950546265, 0.10906460881233215]",0.149796
1678,"[0.6257224082946777, 0.49658530950546265, 0.12900203466415405]",0.157456
1679,"[0.38074979186058044, 0.49658530950546265, 0.15905939042568207]",0.168864
1680,"[0.2965107560157776, 0.49658530950546265, 0.17023193836212158]",0.173146
1681,"[0.20588241517543793, 0.49658530950546265, 0.18268361687660217]",0.178066
1682,"[1.0, 0.49658530950546265, 0.08208499848842621]",0.133439
1683,"[0.9684252738952637, 0.49658530950546265, 0.08463409543037415]",0.134538
1684,"[0.9289776086807251, 0.49658530950546265, 0.08790138363838196]",0.135791
1685,"[0.8737850785255432, 0.49658530950546265, 0.09262776374816895]",0.137585
1686,"[0.7162583470344543, 0.49658530950546265, 0.10711728781461716]",0.143081
1687,"[0.2812275290489197, 0.49658530950546265, 0.15461522340774536]",0.160664
1688,"[0.194444477558136, 0.49658530950546265, 0.1652989536523819]",0.16466
1689,"[1.0, 0.49658530950546265, 0.07427358627319336]",0.125696
1690,"[0.9918671250343323, 0.49658530950546265, 0.07485390454530716]",0.125956
1691,"[0.9268571734428406, 0.49658530950546265, 0.07961611449718475]",0.127797
1692,"[0.8700472712516785, 0.49658530950546265, 0.0839584544301033]",0.129446
1693,"[0.7080828547477722, 0.49658530950546265, 0.09727281332015991]",0.134372
1694,"[0.48220908641815186, 0.49658530950546265, 0.11814272403717041]",0.141867
1695,"[0.3457053601741791, 0.49658530950546265, 0.1320142298936844]",0.146872
1696,"[0.2673911452293396, 0.49658530950546265, 0.14037810266017914]",0.149827
1697,"[0.18421050906181335, 0.49658530950546265, 0.1495686024427414]",0.153133
1698,"[1.0, 0.49658530950546265, 0.0672055259346962]",0.119065
1699,"[0.9916439056396484, 0.49658530950546265, 0.06773775815963745]",0.119297
1700,"[0.8665497899055481, 0.49658530950546265, 0.07609027624130249]",0.12242
1701,"[0.7004727721214294, 0.49658530950546265, 0.08830731362104416]",0.126845
1702,"[0.592985212802887, 0.49658530950546265, 0.09690529853105545]",0.129892
1703,"[0.469482958316803, 0.49658530950546265, 0.1074485182762146]",0.13352
1704,"[0.330350399017334, 0.49658530950546265, 0.12015628069639206]",0.137936
1705,"[0.2548123300075531, 0.49658530950546265, 0.1274106800556183]",0.140421
1706,"[0.17499999701976776, 0.49658530950546265, 0.1353352814912796]",0.143159
1707,"[1.0, 0.49658530950546265, 0.05784432590007782]",0.110804
1708,"[0.9913336038589478, 0.49658530950546265, 0.058310892432928085]",0.110999
1709,"[0.9653530120849609, 0.49658530950546265, 0.05972687900066376]",0.111542
1710,"[0.9221132397651672, 0.49658530950546265, 0.06214084476232529]",0.112405
1711,"[0.8617083430290222, 0.49658530950546265, 0.06563443690538406]",0.113632
1712,"[0.6900035738945007, 0.49658530950546265, 0.07634823024272919]",0.117336
1713,"[0.5791639685630798, 0.49658530950546265, 0.0838855654001236]",0.119889
1714,"[0.16279073059558868, 0.49658530950546265, 0.11648420244455338]",0.130579
1715,"[0.9910496473312378, 0.49658530950546265, 0.050195202231407166]",0.104334
1716,"[0.9642234444618225, 0.49658530950546265, 0.051433876156806946]",0.104789
1717,"[0.919596254825592, 0.49658530950546265, 0.05354584753513336]",0.105497
1718,"[0.8572976589202881, 0.49658530950546265, 0.0566026046872139]",0.106529
1719,"[0.7775195837020874, 0.49658530950546265, 0.06070401519536972]",0.107882
1720,"[0.5667247772216797, 0.49658530950546265, 0.07256852090358734]",0.11173
1721,"[0.2911616265773773, 0.49658530950546265, 0.09034109115600586]",0.117314
1722,"[0.15217387676239014, 0.49658530950546265, 0.10025879740715027]",0.120362
1723,"[1.0, 0.49658530950546265, 0.04285213351249695]",0.098815
1724,"[0.9907888770103455, 0.49658530950546265, 0.043208517134189606]",0.098951
1725,"[0.9631869196891785, 0.49658530950546265, 0.044290151447057724]",0.099332
1726,"[0.6719319820404053, 0.49658530950546265, 0.05699034407734871]",0.103328
1727,"[0.42272335290908813, 0.49658530950546265, 0.06978395581245422]",0.1072
1728,"[0.2747211158275604, 0.49658530950546265, 0.0782349705696106]",0.109695
1729,"[1.0, 0.49658530950546265, 0.036883167922496796]",0.094494
1730,"[0.9905486106872559, 0.49658530950546265, 0.0371939092874527]",0.094611
1731,"[0.9151701331138611, 0.49658530950546265, 0.0397452637553215]",0.095392
1732,"[0.8495655655860901, 0.49658530950546265, 0.04207321256399155]",0.096085
1733,"[0.7657259106636047, 0.49658530950546265, 0.04519665986299515]",0.097026
1734,"[0.6640890836715698, 0.49658530950546265, 0.04921070486307144]",0.098202
1735,"[0.5452708005905151, 0.49658530950546265, 0.05422515422105789]",0.099661
1736,"[1.0, 0.49658530950546265, 0.03019738383591175]",0.089984
1737,"[0.9902561902999878, 0.49658530950546265, 0.0304556954652071]",0.090084
1738,"[0.9610728621482849, 0.49658530950546265, 0.031239787116646767]",0.090301
1739,"[0.8450849056243896, 0.49658530950546265, 0.03451243042945862]",0.091218
1740,"[0.7589213848114014, 0.49658530950546265, 0.037109144032001495]",0.091928
1741,"[0.24253562092781067, 0.49658530950546265, 0.05578925460577011]",0.096848
1742,"[0.1249999925494194, 0.49658530950546265, 0.06081005185842514]",0.098134
1743,"[0.9600247740745544, 0.49658530950546265, 0.025588512420654297]",0.086857
1744,"[0.8410519361495972, 0.49658530950546265, 0.028304291889071465]",0.087567
1745,"[0.7528157234191895, 0.49658530950546265, 0.030458927154541016]",0.088114
1746,"[0.646220862865448, 0.49658530950546265, 0.03322645276784897]",0.088796
1747,"[0.5221745371818542, 0.49658530950546265, 0.03668001666665077]",0.089635
1748,"[0.3819311559200287, 0.49658530950546265, 0.04089418798685074]",0.090653
1749,"[0.22722961008548737, 0.49658530950546265, 0.04593241214752197]",0.091849
1750,"[0.9897515177726746, 0.49658530950546265, 0.020419510081410408]",0.084192
1751,"[0.9081712365150452, 0.49658530950546265, 0.02187795750796795]",0.08453
1752,"[0.8374041318893433, 0.49658530950546265, 0.023208726197481155]",0.084833
1753,"[0.7473088502883911, 0.49658530950546265, 0.02499372325837612]",0.085256
1754,"[0.6386425495147705, 0.49658530950546265, 0.027285810559988022]",0.085766
1755,"[0.5124478936195374, 0.49658530950546265, 0.03014461323618889]",0.086405
1756,"[0.10937497764825821, 0.49658530950546265, 0.04076218232512474]",0.088706
1757,"[1.0, 0.49658530950546265, 0.016572676599025726]",0.082324
1758,"[0.9895322918891907, 0.49658530950546265, 0.01671963930130005]",0.082356
1759,"[0.9582058787345886, 0.49658530950546265, 0.017165713012218475]",0.08243
1760,"[0.9062555432319641, 0.49658530950546265, 0.01792646385729313]",0.082621
1761,"[0.8340898156166077, 0.49658530950546265, 0.019027605652809143]",0.082842
1762,"[0.6317977905273438, 0.49658530950546265, 0.02240024507045746]",0.083522
1763,"[0.35960498452186584, 0.49658530950546265, 0.02764272317290306]",0.084578
1764,"[0.2016529142856598, 0.49658530950546265, 0.031076259911060333]",0.085247
1765,"[0.989237368106842, 0.49658530950546265, 0.012387734837830067]",0.080492
1766,"[0.9570397734642029, 0.49658530950546265, 0.012722833082079887]",0.080571
1767,"[0.8296513557434082, 0.49658530950546265, 0.0141214644536376]",0.080815
1768,"[0.7356552481651306, 0.49658530950546265, 0.015230556018650532]",0.081007
1769,"[0.6226925253868103, 0.49658530950546265, 0.016653764992952347]",0.08124
1770,"[0.09459458291530609, 0.49658530950546265, 0.024723518639802933]",0.082586
1771,"[1.0, 0.49658530950546265, 0.009095278568565845]",0.079365
1772,"[0.9889767169952393, 0.49658530950546265, 0.009178051725029945]",0.07939
1773,"[0.9014190435409546, 0.49658530950546265, 0.009857759810984135]",0.079514
1774,"[0.8257507085800171, 0.49658530950546265, 0.010477851144969463]",0.079599
1775,"[0.48205429315567017, 0.49658530950546265, 0.013702991418540478]",0.080046
1776,"[0.33372992277145386, 0.49658530950546265, 0.015316765755414963]",0.080253
1777,"[0.08749999850988388, 0.49658530950546265, 0.018315639346837997]",0.08066
1778,"[0.9887449145317078, 0.49658530950546265, 0.006799914874136448]",0.078764
1779,"[0.9550959467887878, 0.49658530950546265, 0.006987992208451033]",0.078782
1780,"[0.8994086384773254, 0.49658530950546265, 0.007308728992938995]",0.078818
1781,"[0.7246646881103516, 0.49658530950546265, 0.008394960314035416]",0.078944
1782,"[0.6077602505683899, 0.49658530950546265, 0.009192666970193386]",0.079034
1783,"[0.47324392199516296, 0.49658530950546265, 0.01018514670431614]",0.079134
1784,"[0.3232841491699219, 0.49658530950546265, 0.011390559375286102]",0.079275
1785,"[1.0, 0.49658530950546265, 0.004991595167666674]",0.07839
1786,"[0.9885372519493103, 0.49658530950546265, 0.005037917755544186]",0.078384
1787,"[0.954277753829956, 0.49658530950546265, 0.005178536754101515]",0.078406
1788,"[0.8976129293441772, 0.49658530950546265, 0.005418320186436176]",0.078433
1789,"[0.8192172646522522, 0.49658530950546265, 0.0057652778923511505]",0.078472
1790,"[0.72008216381073, 0.49658530950546265, 0.006230236496776342]",0.078505
1791,"[0.6015660762786865, 0.49658530950546265, 0.006826226133853197]",0.078545
1792,"[0.4654654562473297, 0.49658530950546265, 0.007567340973764658]",0.078614
1793,"[0.1504419893026352, 0.49658530950546265, 0.009533379226922989]",0.078784
1794,"[1.0, 0.49658530950546265, 0.0033459661062806845]",0.078157
1795,"[0.9882922768592834, 0.49658530950546265, 0.0033773519098758698]",0.078153
1796,"[0.9533123970031738, 0.49658530950546265, 0.0034726145677268505]",0.078159
1797,"[0.7147089838981628, 0.49658530950546265, 0.004184919409453869]",0.078198
1798,"[0.5943275690078735, 0.49658530950546265, 0.004588345065712929]",0.078228
1799,"[0.3034674823284149, 0.49658530950546265, 0.005697431042790413]",0.078299
1800,"[0.13864783942699432, 0.49658530950546265, 0.006417270749807358]",0.078332
1801,"[0.07000000029802322, 0.49658530950546265, 0.0067379469983279705]",0.078351
1802,"[0.9880275130271912, 0.49658530950546265, 0.002048681490123272]",0.078053
1803,"[0.8932185769081116, 0.49658530950546265, 0.002206735545769334]",0.078062
1804,"[0.7089530229568481, 0.49658530950546265, 0.0025438773445785046]",0.078067
1805,"[0.2922251224517822, 0.49658530950546265, 0.0034697791561484337]",0.078091
1806,"[0.12625427544116974, 0.49658530950546265, 0.003909419756382704]",0.078103
1807,"[0.9961946606636047, 0.4493289589881897, 0.20312955975532532]",0.321875
1808,"[0.9848077297210693, 0.4493289589881897, 0.20686429738998413]",0.323226
1809,"[0.8191519975662231, 0.4493289589881897, 0.269646555185318]",0.348888
1810,"[0.7660446763038635, 0.4493289589881897, 0.29356056451797485]",0.361633
1811,"[0.6454972624778748, 0.4493289589881897, 0.3560101389884949]",0.408064
1812,"[0.5773501396179199, 0.4493289589881897, 0.39702340960502625]",0.451899
1813,"[1.0, 0.4493289589881897, 0.182683527469635]",0.245033
1814,"[0.9957330226898193, 0.4493289589881897, 0.183865025639534]",0.245491
1815,"[0.9321562647819519, 0.4493289589881897, 0.20233234763145447]",0.252365
1816,"[0.8943790793418884, 0.4493289589881897, 0.21410197019577026]",0.256879
1817,"[0.7948533296585083, 0.4493289589881897, 0.24814578890800476]",0.271383
1818,"[0.44444435834884644, 0.4493289589881897, 0.40656957030296326]",0.400367
1819,"[0.9953004717826843, 0.4493289589881897, 0.16642087697982788]",0.190662
1820,"[0.8832265734672546, 0.4493289589881897, 0.19523675739765167]",0.201827
1821,"[0.7721936702728271, 0.4493289589881897, 0.2278815060853958]",0.21554
1822,"[0.5581458210945129, 0.4493289589881897, 0.3028760850429535]",0.256556
1823,"[1.0, 0.4493289589881897, 0.1495686173439026]",0.149767
1824,"[0.9795936942100525, 0.4493289589881897, 0.15383729338645935]",0.151508
1825,"[0.8728287816047668, 0.4493289589881897, 0.17788009345531464]",0.161085
1826,"[0.8170571327209473, 0.4493289589881897, 0.19161421060562134]",0.166693
1827,"[0.7511610388755798, 0.4493289589881897, 0.20890578627586365]",0.174062
1828,"[0.6749833822250366, 0.4493289589881897, 0.23033887147903442]",0.183746
1829,"[0.588171660900116, 0.4493289589881897, 0.2566230297088623]",0.196826
1830,"[0.5211092829704285, 0.4493289589881897, 0.2782256603240967]",0.208921
1831,"[0.36363640427589417, 0.4493289589881897, 0.33287110924720764]",0.247182
1832,"[0.9945173859596252, 0.4493289589881897, 0.13632763922214508]",0.119672
1833,"[0.9780759811401367, 0.4493289589881897, 0.13933980464935303]",0.120938
1834,"[0.9123814702033997, 0.4493289589881897, 0.15192663669586182]",0.126032
1835,"[0.6490951180458069, 0.4493289589881897, 0.2115035355091095]",0.151295
1836,"[0.452267050743103, 0.4493289589881897, 0.26536476612091064]",0.178067
1837,"[1.0, 0.4493289589881897, 0.12245640903711319]",0.095662
1838,"[0.994163453578949, 0.4493289589881897, 0.12338289618492126]",0.096102
1839,"[0.9766572117805481, 0.4493289589881897, 0.12619617581367493]",0.097313
1840,"[0.9474875926971436, 0.4493289589881897, 0.13099868595600128]",0.099256
1841,"[0.9066552519798279, 0.4493289589881897, 0.1379656344652176]",0.102118
1842,"[0.7898653149604797, 0.4493289589881897, 0.1594928801059723]",0.111074
1843,"[0.7136775851249695, 0.4493289589881897, 0.1748265027999878]",0.117501
1844,"[0.5240974426269531, 0.4493289589881897, 0.21730928122997284]",0.136152
1845,"[0.42320746183395386, 0.4493289589881897, 0.24225984513759613]",0.148134
1846,"[0.3076922297477722, 0.4493289589881897, 0.2725317180156708]",0.164361
1847,"[1.0, 0.4493289589881897, 0.11080315709114075]",0.077079
1848,"[0.9938322901725769, 0.4493289589881897, 0.11166498064994812]",0.07748
1849,"[0.9753301739692688, 0.4493289589881897, 0.11428259313106537]",0.07864
1850,"[0.8457496762275696, 0.4493289589881897, 0.13399720191955566]",0.08681
1851,"[0.6970227956771851, 0.4493289589881897, 0.15966132283210754]",0.097486
1852,"[0.3973596394062042, 0.4493289589881897, 0.2209172248840332]",0.124096
1853,"[0.9740873575210571, 0.4493289589881897, 0.10348620265722275]",0.063605
1854,"[0.941693127155304, 0.4493289589881897, 0.10763554275035858]",0.065319
1855,"[0.8963233828544617, 0.4493289589881897, 0.11366347968578339]",0.06784
1856,"[0.837933361530304, 0.4493289589881897, 0.12179751694202423]",0.071224
1857,"[0.6816133260726929, 0.4493289589881897, 0.1456780731678009]",0.081077
1858,"[0.47058823704719543, 0.4493289589881897, 0.18268351256847382]",0.096392
1859,"[0.3742697238922119, 0.4493289589881897, 0.20126718282699585]",0.104261
1860,"[0.9932307600975037, 0.4493289589881897, 0.09145727753639221]",0.05033
1861,"[0.8916592001914978, 0.4493289589881897, 0.10312642902135849]",0.05522
1862,"[0.8306432962417603, 0.4493289589881897, 0.11066389083862305]",0.05833
1863,"[0.6673416495323181, 0.4493289589881897, 0.1328141987323761]",0.067329
1864,"[0.5645882487297058, 0.4493289589881897, 0.14821857213974]",0.073561
1865,"[0.4472135901451111, 0.4493289589881897, 0.167151540517807]",0.081126
1866,"[0.2500000298023224, 0.4493289589881897, 0.2018965631723404]",0.095421
1867,"[1.0, 0.4493289589881897, 0.08208499848842621]",0.039893
1868,"[0.9929572343826294, 0.4493289589881897, 0.08276735246181488]",0.040216
1869,"[0.9718289971351624, 0.4493289589881897, 0.08484117686748505]",0.041147
1870,"[0.8238350749015808, 0.4493289589881897, 0.10051249712705612]",0.047526
1871,"[0.4257970154285431, 0.4493289589881897, 0.1527688205242157]",0.068084
1872,"[0.9927000999450684, 0.4493289589881897, 0.07490217685699463]",0.031715
1873,"[0.9343041777610779, 0.4493289589881897, 0.08008163422346115]",0.033888
1874,"[0.8832017183303833, 0.4493289589881897, 0.08483695238828659]",0.035804
1875,"[0.8174682855606079, 0.4493289589881897, 0.0912640243768692]",0.038366
1876,"[0.6418142914772034, 0.4493289589881897, 0.11017575114965439]",0.045738
1877,"[0.3179994225502014, 0.4493289589881897, 0.15155664086341858]",0.061337
1878,"[0.2222222089767456, 0.4493289589881897, 0.16529884934425354]",0.066472
1879,"[0.992457926273346, 0.4493289589881897, 0.0677836611866951]",0.024542
1880,"[0.9698342084884644, 0.4493289589881897, 0.06954140216112137]",0.02532
1881,"[0.8115056157112122, 0.4493289589881897, 0.08284389227628708]",0.03051
1882,"[0.6303797364234924, 0.4493289589881897, 0.10026448965072632]",0.037151
1883,"[0.5169328451156616, 0.4493289589881897, 0.11238338053226471]",0.04165
1884,"[0.38805702328681946, 0.4493289589881897, 0.12725621461868286]",0.047038
1885,"[1.0, 0.4493289589881897, 0.06081005185842514]",0.018161
1886,"[0.9922295808792114, 0.4493289589881897, 0.0613410621881485]",0.0184
1887,"[0.9300917387008667, 0.4493289589881897, 0.06571900844573975]",0.020146
1888,"[0.8757514953613281, 0.4493289589881897, 0.06974165886640549]",0.021686
1889,"[0.8059132099151611, 0.4493289589881897, 0.07518219947814941]",0.023732
1890,"[0.7205765843391418, 0.4493289589881897, 0.08224938064813614]",0.026387
1891,"[0.6197253465652466, 0.4493289589881897, 0.09120242297649384]",0.02968
1892,"[0.5033318996429443, 0.4493289589881897, 0.10234533995389938]",0.033702
1893,"[0.28867512941360474, 0.4493289589881897, 0.12512260675430298]",0.04162
1894,"[0.20000000298023224, 0.4493289589881897, 0.1353352814912796]",0.045129
1895,"[1.0, 0.4493289589881897, 0.05233970284461975]",0.010535
1896,"[0.8707292079925537, 0.4493289589881897, 0.06018790230154991]",0.013509
1897,"[0.48471006751060486, 0.4493289589881897, 0.0888582244515419]",0.02359
1898,"[0.34873372316360474, 0.4493289589881897, 0.10086079686880112]",0.027599
1899,"[0.26988455653190613, 0.4493289589881897, 0.10826504975557327]",0.029997
1900,"[1.0, 0.4493289589881897, 0.04504919797182083]",0.004397
1901,"[0.9916169047355652, 0.4493289589881897, 0.04545784741640091]",0.004556
1902,"[0.9664809107780457, 0.4493289589881897, 0.04670073837041855]",0.005056
1903,"[0.8661282658576965, 0.4493289589881897, 0.05192897468805313]",0.0069
1904,"[0.7910647988319397, 0.4493289589881897, 0.05612443760037422]",0.008336
1905,"[0.699558675289154, 0.4493289589881897, 0.061576712876558304]",0.010189
1906,"[0.5917753577232361, 0.4493289589881897, 0.06848348677158356]",0.012503
1907,"[0.25332021713256836, 0.4493289589881897, 0.09361694753170013]",0.020498
1908,"[1.0, 0.4493289589881897, 0.03877420723438263]",-0.000541
1909,"[0.9913460612297058, 0.4493289589881897, 0.03913160040974617]",-0.000426
1910,"[0.9654022455215454, 0.4493289589881897, 0.04021865874528885]",-1.2e-05
1911,"[0.9222230911254883, 0.4493289589881897, 0.04208042472600937]",0.000611
1912,"[0.7845704555511475, 0.4493289589881897, 0.048464804887771606]",0.002709
1913,"[0.3104017674922943, 0.4493289589881897, 0.07597850263118744]",0.01124
1914,"[0.16326533257961273, 0.4493289589881897, 0.08629362285137177]",0.01424
1915,"[0.9910953640937805, 0.4493289589881897, 0.03368532657623291]",-0.00445
1916,"[0.9644049406051636, 0.4493289589881897, 0.0346345379948616]",-0.004135
1917,"[0.920000433921814, 0.4493289589881897, 0.036260489374399185]",-0.003613
1918,"[0.7786017656326294, 0.4493289589881897, 0.04183773323893547]",-0.001876
1919,"[0.6820482611656189, 0.4493289589881897, 0.046007029712200165]",-0.000602
1920,"[0.5687103867530823, 0.4493289589881897, 0.05128687247633934]",0.000974
1921,"[0.9907888770103455, 0.4493289589881897, 0.027583571150898933]",-0.008655
1922,"[0.9631869196891785, 0.4493289589881897, 0.02837413363158703]",-0.008444
1923,"[0.8532651662826538, 0.4493289589881897, 0.03170253708958626]",-0.00746
1924,"[0.7713609933853149, 0.4493289589881897, 0.03437543660402298]",-0.006688
1925,"[0.6719319820404053, 0.4493289589881897, 0.037849366664886475]",-0.005716
1926,"[0.5554795861244202, 0.4493289589881897, 0.042247358709573746]",-0.004513
1927,"[0.42272332310676575, 0.4493289589881897, 0.04770651087164879]",-0.003034
1928,"[1.0, 0.4493289589881897, 0.02237076684832573]",-0.011908
1929,"[0.9905103445053101, 0.4493289589881897, 0.022586733102798462]",-0.011836
1930,"[0.9620810747146606, 0.4493289589881897, 0.02324376255273819]",-0.011663
1931,"[0.8489784002304077, 0.4493289589881897, 0.026010671630501747]",-0.01092
1932,"[0.543660581111908, 0.4493289589881897, 0.034776147454977036]",-0.008665
1933,"[0.40816766023635864, 0.4493289589881897, 0.03930983692407608]",-0.007541
1934,"[1.0, 0.4493289589881897, 0.018315639346837997]",-0.014249
1935,"[0.9610728621482849, 0.4493289589881897, 0.019039969891309738]",-0.014057
1936,"[0.9125969409942627, 0.4493289589881897, 0.01997413858771324]",-0.013824
1937,"[0.8450849056243896, 0.4493289589881897, 0.021336082369089127]",-0.013499
1938,"[0.7589213252067566, 0.4493289589881897, 0.0231804009526968]",-0.013067
1939,"[0.5330464839935303, 0.4493289589881897, 0.028609072789549828]",-0.011799
1940,"[0.24253562092781067, 0.4493289589881897, 0.0369391031563282]",-0.009936
1941,"[0.1249999850988388, 0.4493289589881897, 0.04076218232512474]",-0.009103
1942,"[1.0, 0.4493289589881897, 0.014995579607784748]",-0.015973
1943,"[0.9900234341621399, 0.4493289589881897, 0.015144024044275284]",-0.01593
1944,"[0.9105532169342041, 0.4493289589881897, 0.01636975258588791]",-0.015651
1945,"[0.8415337800979614, 0.4493289589881897, 0.017498327419161797]",-0.015402
1946,"[0.7535443305969238, 0.4493289589881897, 0.019026651978492737]",-0.015085
1947,"[0.6472254991531372, 0.4493289589881897, 0.021012425422668457]",-0.014671
1948,"[0.5234670639038086, 0.4493289589881897, 0.023523740470409393]",-0.014144
1949,"[0.11764705181121826, 0.4493289589881897, 0.033373259007930756]",-0.012158
