,inputs,energy
1419,"[0.6000000238418579, 1.4999998807907104, 2.0417752265930176]",0.327508
1420,"[0.6000000238418579, 1.4999998807907104, 1.9972182512283325]",0.329777
1421,"[0.6000000238418579, 1.5, 1.7960056066513062]",0.341431
1422,"[0.6000000238418579, 1.5, 1.6155494451522827]",0.354714
1423,"[0.6000000238418579, 1.4999998807907104, 1.5588456392288208]",0.359799
1424,"[0.6000000238418579, 1.5999999046325684, 2.200000047683716]",0.310913
1425,"[0.6000000238418579, 1.5999995470046997, 2.1933603286743164]",0.311254
1426,"[0.6000000238418579, 1.6000003814697266, 2.1407406330108643]",0.313569
1427,"[0.6000000238418579, 1.5999997854232788, 2.0381734371185303]",0.318405
1428,"[0.6000000238418579, 1.600000262260437, 1.9697718620300293]",0.321917
1429,"[0.6000000238418579, 1.5999996662139893, 1.8912105560302734]",0.326216
1430,"[0.6000000238418579, 1.7000000476837158, 2.299999952316284]",0.29943
1431,"[0.6000000238418579, 1.6999996900558472, 2.29325270652771]",0.299737
1432,"[0.6000000238418579, 1.6999999284744263, 2.2397971153259277]",0.301857
1433,"[0.6000000238418579, 1.700000524520874, 2.1357171535491943]",0.306236
1434,"[0.6000000238418579, 1.6999998092651367, 2.0663976669311523]",0.30939
1435,"[0.6000000238418579, 1.6999998092651367, 1.8984841108322144]",0.318001
1436,"[0.6000000238418579, 1.7000000476837158, 1.8027756214141846]",0.32366
1437,"[0.6000000238418579, 1.6999995708465576, 1.7521412372589111]",0.326914
1438,"[0.6000000238418579, 1.6999999284744263, 1.6999999284744263]",0.330578
1439,"[0.6000000238418579, 1.8000001907348633, 2.3931539058685303]",0.289993
1440,"[0.6000000238418579, 1.8000001907348633, 2.372706651687622]",0.290763
1441,"[0.6000000238418579, 1.8000001907348633, 2.3389346599578857]",0.291934
1442,"[0.6000000238418579, 1.8000001907348633, 2.233477830886841]",0.295861
1443,"[0.6000000238418579, 1.8000001907348633, 2.1633310317993164]",0.298694
1444,"[0.6000000238418579, 1.8000001907348633, 2.082969903945923]",0.302196
1445,"[0.6000000238418579, 1.7999999523162842, 1.8973665237426758]",0.311421
1446,"[0.6000000238418579, 1.8000000715255737, 1.8000000715255737]",0.317092
1447,"[0.6000000238418579, 1.9000000953674316, 2.5]",0.281436
1448,"[0.6000000238418579, 1.899999976158142, 2.4723470211029053]",0.282377
1449,"[0.6000000238418579, 1.899999737739563, 2.4381420612335205]",0.283423
1450,"[0.6000000238418579, 1.8999993801116943, 2.3314270973205566]",0.286968
1451,"[0.6000000238418579, 1.899999737739563, 2.260530710220337]",0.289494
1452,"[0.6000000238418579, 1.9000003337860107, 2.0894782543182373]",0.296348
1453,"[0.6000000238418579, 2.0, 2.5999999046325684]",0.274325
1454,"[0.6000000238418579, 2.000000238418579, 2.5929789543151855]",0.274566
1455,"[0.6000000238418579, 1.9999996423721313, 2.572014808654785]",0.275165
1456,"[0.6000000238418579, 2.0, 2.489680051803589]",0.277467
1457,"[0.6000000238418579, 2.0, 2.3579652309417725]",0.281532
1458,"[0.6000000238418579, 2.0, 2.0880613327026367]",0.291549
1459,"[0.6000000238418579, 2.1499998569488525, 2.7215631008148193]",0.266155
1460,"[0.6000000238418579, 2.15000057220459, 2.6864190101623535]",0.266959
1461,"[0.6000000238418579, 2.1500000953674316, 2.637971878051758]",0.268095
1462,"[0.6000000238418579, 2.1500000953674316, 2.5769927501678467]",0.2696
1463,"[0.6000000238418579, 2.1500003337860107, 2.5044960975646973]",0.271511
1464,"[0.6000000238418579, 2.1500003337860107, 2.3303465843200684]",0.276609
1465,"[0.6000000238418579, 2.1500000953674316, 2.1500000953674316]",0.282822
1466,"[0.6000000238418579, 2.299999952316284, 2.8999998569488525]",0.258339
1467,"[0.6000000238418579, 2.3000001907348633, 2.892761707305908]",0.258486
1468,"[0.6000000238418579, 2.299999952316284, 2.8711583614349365]",0.258906
1469,"[0.6000000238418579, 2.3000001907348633, 2.7864463329315186]",0.260541
1470,"[0.6000000238418579, 2.3000001907348633, 2.724719285964966]",0.261782
1471,"[0.6000000238418579, 2.299999713897705, 2.651414394378662]",0.263365
1472,"[0.6000000238418579, 2.299999713897705, 2.567873477935791]",0.265296
1473,"[0.6000000238418579, 2.299999952316284, 2.3769729137420654]",0.270279
1474,"[0.6000000238418579, 2.3000001907348633, 2.3000001907348633]",0.272555
1475,"[0.6000000238418579, 2.450000047683716, 3.049999952316284]",0.252584
1476,"[0.6000000238418579, 2.450000047683716, 3.020793914794922]",0.253063
1477,"[0.6000000238418579, 2.4499998092651367, 2.9847300052642822]",0.253617
1478,"[0.6000000238418579, 2.450000524520874, 2.9350762367248535]",0.254409
1479,"[0.6000000238418579, 2.450000286102295, 2.872681140899658]",0.25545
1480,"[0.6000000238418579, 2.4499998092651367, 2.7986602783203125]",0.256751
1481,"[0.6000000238418579, 2.450000047683716, 2.7144131660461426]",0.25835
1482,"[0.6000000238418579, 2.450000047683716, 2.522399663925171]",0.262461
1483,"[0.6000000238418579, 2.4499995708465576, 2.4499995708465576]",0.264206
1484,"[0.6000000238418579, 2.5999999046325684, 3.192584991455078]",0.248072
1485,"[0.6000000238418579, 2.6000001430511475, 3.1340067386627197]",0.248798
1486,"[0.6000000238418579, 2.6000006198883057, 3.083838701248169]",0.249445
1487,"[0.6000000238418579, 2.6000006198883057, 3.0208444595336914]",0.250318
1488,"[0.6000000238418579, 2.6000001430511475, 2.861311435699463]",0.252702
1489,"[0.6000000238418579, 2.5999996662139893, 2.7679922580718994]",0.254276
1490,"[0.6000000238418579, 2.5999999046325684, 2.668332815170288]",0.256085
1491,"[0.6000000238418579, 2.8000001907348633, 3.3924851417541504]",0.243257
1492,"[0.6000000238418579, 2.799999713897705, 3.3700687885284424]",0.243468
1493,"[0.6000000238418579, 2.799999952316284, 3.3331432342529297]",0.243815
1494,"[0.6000000238418579, 2.799999475479126, 3.218658447265625]",0.244962
1495,"[0.6000000238418579, 2.799999475479126, 3.0576436519622803]",0.246787
1496,"[0.6000000238418579, 2.8000001907348633, 2.9636902809143066]",0.247979
1497,"[0.6000000238418579, 2.799999952316284, 2.8635642528533936]",0.249368
1498,"[0.6000000238418579, 2.799999713897705, 2.799999713897705]",0.250311
1499,"[0.6000000238418579, 3.0, 3.5999999046325684]",0.239607
1500,"[0.6000000238418579, 3.0, 3.569718837738037]",0.239833
1501,"[0.6000000238418579, 3.0, 3.4810571670532227]",0.240463
1502,"[0.6000000238418579, 2.999999761581421, 3.4167284965515137]",0.24097
1503,"[0.6000000238418579, 3.0, 3.34065842628479]",0.241577
1504,"[0.6000000238418579, 3.0, 3.2544236183166504]",0.242333
1505,"[0.6000000238418579, 3.200000286102295, 3.792316436767578]",0.237011
1506,"[0.6000000238418579, 3.1999993324279785, 3.769404888153076]",0.237132
1507,"[0.6000000238418579, 3.1999998092651367, 3.7316932678222656]",0.237342
1508,"[0.6000000238418579, 3.1999995708465576, 3.6798925399780273]",0.237612
1509,"[0.6000000238418579, 3.1999995708465576, 3.6150107383728027]",0.23799
1510,"[0.6000000238418579, 3.1999995708465576, 3.538361072540283]",0.238453
1511,"[0.6000000238418579, 3.1999993324279785, 3.4515724182128906]",0.239022
1512,"[0.6000000238418579, 3.200000286102295, 3.356606960296631]",0.239704
1513,"[0.6000000238418579, 3.200000047683716, 3.2557642459869385]",0.240495
1514,"[0.6000000238418579, 3.1999995708465576, 3.1999995708465576]",0.24096
1515,"[0.6000000238418579, 3.3999996185302734, 3.992244005203247]",0.235072
1516,"[0.6000000238418579, 3.3999998569488525, 3.9310789108276367]",0.235328
1517,"[0.6000000238418579, 3.3999998569488525, 3.87884783744812]",0.235529
1518,"[0.6000000238418579, 3.3999998569488525, 3.8134725093841553]",0.235796
1519,"[0.6000000238418579, 3.3999996185302734, 3.7363078594207764]",0.236151
1520,"[0.6000000238418579, 3.3999998569488525, 3.6490328311920166]",0.236566
1521,"[0.6000000238418579, 3.700000286102295, 4.292150020599365]",0.233123
1522,"[0.6000000238418579, 3.700000524520874, 4.268751621246338]",0.233187
1523,"[0.6000000238418579, 3.700000047683716, 4.230266094207764]",0.233288
1524,"[0.6000000238418579, 3.6999995708465576, 4.177467346191406]",0.233421
1525,"[0.6000000238418579, 3.700000047683716, 4.033608913421631]",0.233824
1526,"[0.6000000238418579, 3.700000286102295, 3.9457030296325684]",0.234088
1527,"[0.6000000238418579, 3.700000286102295, 3.8498051166534424]",0.234391
1528,"[0.6000000238418579, 3.700000286102295, 3.700000286102295]",0.234934
1529,"[0.6000000238418579, 4.0, 4.592067241668701]",0.231974
1530,"[0.6000000238418579, 4.000000476837158, 4.529561519622803]",0.232083
1531,"[0.6000000238418579, 4.0, 4.476272106170654]",0.232164
1532,"[0.6000000238418579, 4.0, 4.409691333770752]",0.232264
1533,"[0.6000000238418579, 4.000000476837158, 4.331281661987305]",0.2324
1534,"[0.6000000238418579, 3.999999761581421, 4.24284029006958]",0.232567
1535,"[0.6000000238418579, 4.0, 4.044749736785889]",0.232968
1536,"[0.6000000238418579, 3.999999761581421, 3.999999761581421]",0.233076
1537,"[0.6000000238418579, 4.299999713897705, 4.900000095367432]",0.231313
1538,"[0.6000000238418579, 4.299999713897705, 4.891994476318359]",0.231326
1539,"[0.6000000238418579, 4.300000190734863, 4.868143081665039]",0.23134
1540,"[0.6000000238418579, 4.300000190734863, 4.828943252563477]",0.231369
1541,"[0.6000000238418579, 4.300000190734863, 4.775227069854736]",0.231418
1542,"[0.6000000238418579, 4.300000190734863, 4.7081618309021]",0.231476
1543,"[0.6000000238418579, 4.299999713897705, 4.629254341125488]",0.231558
1544,"[0.6000000238418579, 4.299999713897705, 4.443649768829346]",0.231771
1545,"[0.6000000238418579, 4.599999904632568, 5.200000286102295]",0.230932
1546,"[0.6000000238418579, 4.599999904632568, 5.191930294036865]",0.23094
1547,"[0.6000000238418579, 4.59999942779541, 5.167891502380371]",0.230929
1548,"[0.6000000238418579, 4.59999942779541, 5.074304103851318]",0.230998
1549,"[0.6000000238418579, 4.59999942779541, 5.0068135261535645]",0.231032
1550,"[0.6000000238418579, 4.599999904632568, 4.838176727294922]",0.23113
1551,"[0.6000000238418579, 4.599999904632568, 4.638965606689453]",0.231274
1552,"[0.6000000238418579, 4.600000381469727, 4.600000381469727]",0.231304
1553,"[0.6000000238418579, 5.0, 5.600000381469727]",0.230688
1554,"[0.6000000238418579, 5.0, 5.591856002807617]",0.230692
1555,"[0.6000000238418579, 4.999999523162842, 5.473231792449951]",0.230718
1556,"[0.6000000238418579, 4.999999523162842, 5.40524959564209]",0.230725
1557,"[0.6000000238418579, 5.0, 5.138277053833008]",0.230813
1558,"[0.6000000238418579, 5.0, 5.0]",0.230846
1559,"[0.6000000238418579, 5.5, 6.100000381469727]",0.230595
1560,"[0.6000000238418579, 5.499999523162842, 6.067286968231201]",0.230591
1561,"[0.6000000238418579, 5.499999523162842, 5.972093105316162]",0.230593
1562,"[0.6000000238418579, 5.500000476837158, 5.823229789733887]",0.230614
1563,"[0.6000000238418579, 5.5, 5.733003616333008]",0.230619
1564,"[0.6000000238418579, 5.5, 5.635253429412842]",0.230634
1565,"[0.6000000238418579, 5.5, 5.5]",0.230619
1566,"[0.699999988079071, 0.7000000476837158, 1.3787310123443604]",0.542936
1567,"[0.699999988079071, 0.7000001668930054, 1.3522963523864746]",0.545341
1568,"[0.699999988079071, 0.6999997496604919, 1.3155694007873535]",0.54956
1569,"[0.699999988079071, 0.6999996900558472, 1.2688305377960205]",0.554962
1570,"[0.699999988079071, 0.7000001072883606, 1.146812915802002]",0.573855
1571,"[0.699999988079071, 0.6999996304512024, 1.0724622011184692]",0.590274
1572,"[0.699999988079071, 0.699999988079071, 0.9899494647979736]",0.614907
1573,"[0.699999988079071, 0.6999997496604919, 0.9036956429481506]",0.650684
1574,"[0.699999988079071, 0.6999995708465576, 0.8082903027534485]",0.700813
1575,"[0.699999988079071, 0.7000001668930054, 0.7000001668930054]",0.79414
1576,"[0.699999988079071, 0.7999999523162842, 1.5]",0.430996
1577,"[0.699999988079071, 0.7999998331069946, 1.4943172931671143]",0.431471
1578,"[0.699999988079071, 0.7999998331069946, 1.47731351852417]",0.432805
1579,"[0.699999988079071, 0.7999997138977051, 1.4491195678710938]",0.435086
1580,"[0.699999988079071, 0.8000003099441528, 1.409954309463501]",0.438511
1581,"[0.699999988079071, 0.8000003099441528, 1.3601185083389282]",0.443425
1582,"[0.699999988079071, 0.7999997138977051, 1.2999998331069946]",0.450358
1583,"[0.699999988079071, 0.7999998331069946, 1.230065941810608]",0.460202
1584,"[0.699999988079071, 0.7999998927116394, 1.1508634090423584]",0.474313
1585,"[0.699999988079071, 0.7999997138977051, 0.9831916093826294]",0.520798
1586,"[0.699999988079071, 0.7999998331069946, 0.8962887525558472]",0.558398
1587,"[0.699999988079071, 0.8999999761581421, 1.600000023841858]",0.354061
1588,"[0.699999988079071, 0.8999999761581421, 1.5940067768096924]",0.35453
1589,"[0.699999988079071, 0.9000000953674316, 1.5463480949401855]",0.358022
1590,"[0.699999988079071, 0.9000000953674316, 1.4525538682937622]",0.365821
1591,"[0.699999988079071, 0.9000000953674316, 1.3892444372177124]",0.372083
1592,"[0.699999988079071, 0.8999996185302734, 1.3156535625457764]",0.380754
1593,"[0.699999988079071, 1.000000238418579, 1.6749838590621948]",0.300248
1594,"[0.699999988079071, 0.9999995827674866, 1.6439082622528076]",0.302412
1595,"[0.699999988079071, 1.000000238418579, 1.316475510597229]",0.3342
1596,"[0.699999988079071, 1.0, 1.2206555604934692]",0.349226
1597,"[0.699999988079071, 1.0000001192092896, 1.0785796642303467]",0.381026
1598,"[0.699999988079071, 1.000000238418579, 1.000000238418579]",0.406123
1599,"[0.699999988079071, 1.100000023841858, 1.8000000715255737]",0.257327
1600,"[0.699999988079071, 1.1000005006790161, 1.7934898138046265]",0.257769
1601,"[0.699999988079071, 1.100000023841858, 1.7740143537521362]",0.259001
1602,"[0.699999988079071, 1.100000023841858, 1.7417460680007935]",0.261095
1603,"[0.699999988079071, 1.0999997854232788, 1.6400890350341797]",0.268207
1604,"[0.699999988079071, 1.100000023841858, 1.49221670627594]",0.280839
1605,"[0.699999988079071, 1.1000005006790161, 1.4026472568511963]",0.290405
1606,"[0.699999988079071, 1.100000023841858, 1.3038405179977417]",0.303395
1607,"[0.699999988079071, 1.0999996662139893, 1.2062335014343262]",0.319859
1608,"[0.699999988079071, 1.100000262260437, 1.100000262260437]",0.343878
1609,"[0.699999988079071, 1.1999999284744263, 1.899999976158142]",0.225966
1610,"[0.699999988079071, 1.1999996900558472, 1.8932713270187378]",0.22638
1611,"[0.699999988079071, 1.1999998092651367, 1.8731478452682495]",0.227586
1612,"[0.699999988079071, 1.1999996900558472, 1.7935867309570312]",0.232432
1613,"[0.699999988079071, 1.1999996900558472, 1.7349011898040771]",0.236345
1614,"[0.699999988079071, 1.1999998092651367, 1.5825906991958618]",0.24809
1615,"[0.699999988079071, 1.2999999523162842, 2.0]",0.201512
1616,"[0.699999988079071, 1.2999999523162842, 1.9930754899978638]",0.201929
1617,"[0.699999988079071, 1.299999475479126, 1.972368836402893]",0.203099
1618,"[0.699999988079071, 1.3000001907348633, 1.89055597782135]",0.20772
1619,"[0.699999988079071, 1.3000003099441528, 1.8302662372589111]",0.211364
1620,"[0.699999988079071, 1.3000000715255737, 1.7578396797180176]",0.216162
1621,"[0.699999988079071, 1.2999999523162842, 1.5798860788345337]",0.230087
1622,"[0.699999988079071, 1.2999999523162842, 1.4764822721481323]",0.240085
1623,"[0.699999988079071, 1.299999713897705, 1.3910424709320068]",0.249981
1624,"[0.699999988079071, 1.299999475479126, 1.299999475479126]",0.262982
1625,"[0.699999988079071, 1.399999976158142, 2.0999999046325684]",0.182075
1626,"[0.699999988079071, 1.4000000953674316, 2.092898368835449]",0.182459
1627,"[0.699999988079071, 1.4000002145767212, 2.0716655254364014]",0.183565
1628,"[0.699999988079071, 1.4000003337860107, 2.0365195274353027]",0.185328
1629,"[0.699999988079071, 1.399999976158142, 1.9878246784210205]",0.187891
1630,"[0.699999988079071, 1.4000003337860107, 1.852026104927063]",0.195837
1631,"[0.699999988079071, 1.4000002145767212, 1.7664541006088257]",0.201431
1632,"[0.699999988079071, 1.4000000953674316, 1.6704341173171997]",0.20848
1633,"[0.699999988079071, 1.399999976158142, 1.5652475357055664]",0.217327
1634,"[0.699999988079071, 1.3999996185302734, 1.4849238395690918]",0.225143
1635,"[0.699999988079071, 1.5, 2.200000047683716]",0.166314
1636,"[0.699999988079071, 1.500000238418579, 2.192737579345703]",0.166678
1637,"[0.699999988079071, 1.5, 2.1710262298583984]",0.1677
1638,"[0.699999988079071, 1.4999998807907104, 2.0853521823883057]",0.17177
1639,"[0.699999988079071, 1.5, 2.022338628768921]",0.174978
1640,"[0.699999988079071, 1.5, 1.9467922449111938]",0.179053
1641,"[0.699999988079071, 1.5, 1.8596348762512207]",0.18422
1642,"[0.699999988079071, 1.500000238418579, 1.7620049715042114]",0.190579
1643,"[0.699999988079071, 1.5, 1.6552945375442505]",0.198431
1644,"[0.699999988079071, 1.5000003576278687, 1.579557180404663]",0.204761
1645,"[0.699999988079071, 1.5999995470046997, 2.2925896644592285]",0.153712
1646,"[0.699999988079071, 1.5999996662139893, 2.2704427242279053]",0.15465
1647,"[0.699999988079071, 1.5999997854232788, 2.183103084564209]",0.158352
1648,"[0.699999988079071, 1.5999997854232788, 2.118925094604492]",0.161308
1649,"[0.699999988079071, 1.600000262260437, 2.042057991027832]",0.165077
1650,"[0.699999988079071, 1.5999996662139893, 1.953490138053894]",0.169755
1651,"[0.699999988079071, 1.5999996662139893, 1.8544461727142334]",0.17547
1652,"[0.699999988079071, 1.600000023841858, 1.7464250326156616]",0.182501
1653,"[0.699999988079071, 1.600000262260437, 1.6748136281967163]",0.187695
1654,"[0.699999988079071, 1.5999995470046997, 1.5999995470046997]",0.19377
1655,"[0.699999988079071, 1.6999999284744263, 2.3999998569488525]",0.142578
1656,"[0.699999988079071, 1.6999998092651367, 2.3924551010131836]",0.142859
1657,"[0.699999988079071, 1.699999451637268, 2.369908332824707]",0.143751
1658,"[0.699999988079071, 1.7000004053115845, 2.2158148288726807]",0.149796
1659,"[0.699999988079071, 1.6999998092651367, 2.137755870819092]",0.15321
1660,"[0.699999988079071, 1.7000004053115845, 1.7705934047698975]",0.173146
1661,"[0.699999988079071, 1.699999451637268, 1.699999451637268]",0.178066
1662,"[0.699999988079071, 1.8000000715255737, 2.5]",0.133439
1663,"[0.699999988079071, 1.8000000715255737, 2.4923312664031982]",0.133706
1664,"[0.699999988079071, 1.8000000715255737, 2.4694180488586426]",0.134538
1665,"[0.699999988079071, 1.8000001907348633, 2.43153977394104]",0.135791
1666,"[0.699999988079071, 1.8000001907348633, 2.3791663646698]",0.137585
1667,"[0.699999988079071, 1.8000001907348633, 2.3129689693450928]",0.140003
1668,"[0.699999988079071, 1.8000001907348633, 2.2338309288024902]",0.143081
1669,"[0.699999988079071, 1.8000001907348633, 2.1428699493408203]",0.146891
1670,"[0.699999988079071, 1.8000001907348633, 2.041468620300293]",0.15152
1671,"[0.699999988079071, 1.7999999523162842, 1.9313207864761353]",0.1571
1672,"[0.699999988079071, 1.8000001907348633, 1.8668156862258911]",0.160664
1673,"[0.699999988079071, 1.7999995946884155, 1.7999995946884155]",0.16466
1674,"[0.699999988079071, 1.899999976158142, 2.5999999046325684]",0.125696
1675,"[0.699999988079071, 1.9000003337860107, 2.592216968536377]",0.125956
1676,"[0.699999988079071, 1.8999998569488525, 2.568965196609497]",0.126689
1677,"[0.699999988079071, 1.8999993801116943, 2.477433204650879]",0.129446
1678,"[0.699999988079071, 1.8999993801116943, 2.4103550910949707]",0.131603
1679,"[0.699999988079071, 1.8999998569488525, 2.2382521629333496]",0.137789
1680,"[0.699999988079071, 1.9000003337860107, 2.135861873626709]",0.141867
1681,"[0.699999988079071, 1.9000004529953003, 1.9634157419204712]",0.149827
1682,"[0.699999988079071, 1.9999998807907104, 2.6999998092651367]",0.119065
1683,"[0.699999988079071, 2.000000476837158, 2.6921114921569824]",0.119297
1684,"[0.699999988079071, 2.000000238418579, 2.6296143531799316]",0.120955
1685,"[0.699999988079071, 2.000000238418579, 2.4269323348999023]",0.126845
1686,"[0.699999988079071, 1.9999996423721313, 2.3340210914611816]",0.129892
1687,"[0.699999988079071, 2.0, 2.0]",0.143159
1688,"[0.699999988079071, 2.1500000953674316, 2.8499999046325684]",0.110804
1689,"[0.699999988079071, 2.1499998569488525, 2.8179731369018555]",0.111542
1690,"[0.699999988079071, 2.1500000953674316, 2.7236547470092773]",0.113632
1691,"[0.699999988079071, 2.1500000953674316, 2.6546733379364014]",0.115249
1692,"[0.699999988079071, 2.1499998569488525, 2.478301763534546]",0.119889
1693,"[0.699999988079071, 2.1500003337860107, 2.373854160308838]",0.122972
1694,"[0.699999988079071, 2.1499996185302734, 2.1499996185302734]",0.130579
1695,"[0.699999988079071, 2.3000001907348633, 3.0]",0.104155
1696,"[0.699999988079071, 2.299999475479126, 2.9272170066833496]",0.105497
1697,"[0.699999988079071, 2.3000001907348633, 2.8017454147338867]",0.107882
1698,"[0.699999988079071, 2.299999475479126, 2.7184550762176514]",0.109597
1699,"[0.699999988079071, 2.299999952316284, 2.6232240200042725]",0.11173
1700,"[0.699999988079071, 2.3000001907348633, 2.5177664756774902]",0.114296
1701,"[0.699999988079071, 2.299999952316284, 2.404162883758545]",0.117314
1702,"[0.699999988079071, 2.3000004291534424, 2.3000004291534424]",0.120362
1703,"[0.699999988079071, 2.450000047683716, 3.116992950439453]",0.099332
1704,"[0.699999988079071, 2.4499998092651367, 3.076193332672119]",0.099914
1705,"[0.699999988079071, 2.450000286102295, 3.0199391841888428]",0.100763
1706,"[0.699999988079071, 2.450000286102295, 2.9491121768951416]",0.101893
1707,"[0.699999988079071, 2.4499998092651367, 2.8648734092712402]",0.103328
1708,"[0.699999988079071, 2.450000047683716, 2.7686872482299805]",0.10509
1709,"[0.699999988079071, 2.450000047683716, 2.662351131439209]",0.1072
1710,"[0.699999988079071, 2.450000047683716, 2.5480384826660156]",0.109695
1711,"[0.699999988079071, 2.4499998092651367, 2.4499998092651367]",0.112035
1712,"[0.699999988079071, 2.6000001430511475, 3.299999952316284]",0.094494
1713,"[0.699999988079071, 2.6000001430511475, 3.225264549255371]",0.095392
1714,"[0.699999988079071, 2.6000006198883057, 3.0967321395874023]",0.097026
1715,"[0.699999988079071, 2.6000001430511475, 3.011644124984741]",0.098202
1716,"[0.699999988079071, 2.6000001430511475, 2.9146103858947754]",0.099661
1717,"[0.699999988079071, 2.5999999046325684, 2.692582130432129]",0.103453
1718,"[0.699999988079071, 2.6000003814697266, 2.6000003814697266]",0.10526
1719,"[0.699999988079071, 2.8000001907348633, 3.5]",0.089984
1720,"[0.699999988079071, 2.8000001907348633, 3.4914822578430176]",0.090084
1721,"[0.699999988079071, 2.799999713897705, 3.4660627841949463]",0.090301
1722,"[0.699999988079071, 2.799999713897705, 3.3664357662200928]",0.091218
1723,"[0.699999988079071, 2.799999952316284, 3.2078027725219727]",0.092831
1724,"[0.699999988079071, 2.799999713897705, 3.1097774505615234]",0.093944
1725,"[0.699999988079071, 2.8000001907348633, 3.0017833709716797]",0.095282
1726,"[0.699999988079071, 2.8000001907348633, 2.8000001907348633]",0.098134
1727,"[0.699999988079071, 3.0, 3.6999998092651367]",0.086635
1728,"[0.699999988079071, 3.000000238418579, 3.665611743927002]",0.086857
1729,"[0.699999988079071, 3.0, 3.623162269592285]",0.087156
1730,"[0.699999988079071, 3.0, 3.564741849899292]",0.087567
1731,"[0.699999988079071, 3.0, 3.4044089317321777]",0.088796
1732,"[0.699999988079071, 2.999999761581421, 2.999999761581421]",0.092753
1733,"[0.699999988079071, 3.200000047683716, 3.8999998569488525]",0.084146
1734,"[0.699999988079071, 3.1999998092651367, 3.8222756385803223]",0.08453
1735,"[0.699999988079071, 3.1999995708465576, 3.6891305446624756]",0.085256
1736,"[0.699999988079071, 3.1999998092651367, 3.601388454437256]",0.085766
1737,"[0.699999988079071, 3.200000286102295, 3.392336130142212]",0.087174
1738,"[0.699999988079071, 3.200000047683716, 3.275667905807495]",0.088071
1739,"[0.699999988079071, 3.4000000953674316, 4.099999904632568]",0.082324
1740,"[0.699999988079071, 3.3999998569488525, 4.064841270446777]",0.08243
1741,"[0.699999988079071, 3.3999998569488525, 4.021477222442627]",0.082621
1742,"[0.699999988079071, 3.4000000953674316, 3.887115716934204]",0.083132
1743,"[0.699999988079071, 3.3999996185302734, 3.7986834049224854]",0.083522
1744,"[0.699999988079071, 3.4000000953674316, 3.471311092376709]",0.085247
1745,"[0.699999988079071, 3.3999998569488525, 3.3999998569488525]",0.085699
1746,"[0.699999988079071, 3.700000286102295, 4.400000095367432]",0.080459
1747,"[0.699999988079071, 3.6999995708465576, 4.260059356689453]",0.080815
1748,"[0.699999988079071, 3.6999995708465576, 4.184451580047607]",0.081007
1749,"[0.699999988079071, 3.700000047683716, 4.095118999481201]",0.08124
1750,"[0.699999988079071, 3.700000286102295, 3.883233070373535]",0.081907
1751,"[0.699999988079071, 3.700000047683716, 3.765634059906006]",0.082333
1752,"[0.699999988079071, 4.0, 4.699999809265137]",0.079365
1753,"[0.699999988079071, 3.999999761581421, 4.663933277130127]",0.079447
1754,"[0.699999988079071, 4.0, 4.5584917068481445]",0.079599
1755,"[0.699999988079071, 4.0, 4.482142925262451]",0.079712
1756,"[0.699999988079071, 4.0, 4.392038345336914]",0.07986
1757,"[0.699999988079071, 3.999999761581421, 4.2901411056518555]",0.080046
1758,"[0.699999988079071, 3.999999761581421, 4.178807258605957]",0.080253
1759,"[0.699999988079071, 4.0, 4.0]",0.08066
1760,"[0.699999988079071, 4.300000190734863, 5.0]",0.078771
1761,"[0.699999988079071, 4.299999713897705, 4.990845203399658]",0.078764
1762,"[0.699999988079071, 4.300000190734863, 4.96356201171875]",0.078782
1763,"[0.699999988079071, 4.299999713897705, 4.9186859130859375]",0.078818
1764,"[0.699999988079071, 4.300000190734863, 4.857117176055908]",0.078873
1765,"[0.699999988079071, 4.300000190734863, 4.780123710632324]",0.078944
1766,"[0.699999988079071, 4.299999713897705, 4.689349174499512]",0.079034
1767,"[0.699999988079071, 4.300000190734863, 4.586824893951416]",0.079134
1768,"[0.699999988079071, 4.299999713897705, 4.299999713897705]",0.079513
1769,"[0.699999988079071, 4.599999904632568, 5.299999713897705]",0.07839
1770,"[0.699999988079071, 4.599999904632568, 5.263232707977295]",0.078406
1771,"[0.699999988079071, 4.599999904632568, 5.2179694175720215]",0.078433
1772,"[0.699999988079071, 4.599999904632568, 5.155901908874512]",0.078472
1773,"[0.699999988079071, 4.59999942779541, 5.078341007232666]",0.078505
1774,"[0.699999988079071, 4.600000381469727, 4.986983299255371]",0.078545
1775,"[0.699999988079071, 4.599999904632568, 4.883913516998291]",0.078614
1776,"[0.699999988079071, 4.600000381469727, 4.771614074707031]",0.07869
1777,"[0.699999988079071, 4.599999904632568, 4.652956008911133]",0.078784
1778,"[0.699999988079071, 4.59999942779541, 4.59999942779541]",0.078827
1779,"[0.699999988079071, 5.0, 5.699999809265137]",0.078157
1780,"[0.699999988079071, 5.0, 5.554485321044922]",0.078192
1781,"[0.699999988079071, 4.999999523162842, 5.4762678146362305]",0.078198
1782,"[0.699999988079071, 5.0, 5.384235858917236]",0.078228
1783,"[0.699999988079071, 5.0, 5.280543327331543]",0.078249
1784,"[0.699999988079071, 5.0, 5.048762321472168]",0.078332
1785,"[0.699999988079071, 5.5, 6.199999809265137]",0.078054
1786,"[0.699999988079071, 5.5, 6.190558910369873]",0.078053
1787,"[0.699999988079071, 5.5, 6.1624369621276855]",0.07806
1788,"[0.699999988079071, 5.500000476837158, 6.116240978240967]",0.078062
